,time,code,ampshift,peakAmp,peakT,exptname
414,72.78969749999999,T,-20.0,6.7901611328125,10.422084416883378,20200606_005
417,73.18793749999999,T,5.0,41.351318359375,7.161432286457292,20200606_005
419,73.58617749999999,T,-40.0,0.3204345703125,,20200606_005
422,73.9843975,T,-5.0,20.111083984375,7.101420284056813,20200606_005
424,74.38263749999999,T,-10.0,17.059326171875,7.621524304860974,20200606_005
431,75.17911749999999,T,40.0,49.5758056640625,5.361072214442889,20200606_005
434,75.5773375,T,0.0,34.820556640625,7.621524304860974,20200606_005
437,75.9755775,T,-30.0,0.5645751953125,,20200606_005
441,76.3738575,T,30.0,46.0968017578125,5.72114422884577,20200606_005
453,77.76763749999999,T,10.0,53.0242919921875,6.521304260852171,20200606_005
456,78.1658775,T,-20.0,6.805419921875,10.302060412082419,20200606_005
458,78.5641175,T,5.0,45.3033447265625,7.081416283256653,20200606_005
461,78.96233749999999,T,-40.0,0.0457763671875,,20200606_005
464,79.36057749999999,T,-5.0,25.1007080078125,9.421884376875376,20200606_005
468,79.75881749999999,T,-10.0,16.1895751953125,7.681536307261453,20200606_005
471,80.1570575,T,20.0,46.69189453125,6.101220244048811,20200606_005
473,80.55527749999999,T,40.0,53.52783203125,5.44108821764353,20200606_005
477,80.9535375,T,0.0,33.599853515625,7.721544308861773,20200606_005
479,81.35175749999999,T,-30.0,0.9002685546875,,20200606_005
482,81.74997749999999,T,30.0,55.1910400390625,5.60112022404481,20200606_005
488,83.54203749999999,T,-20.0,3.96728515625,10.822164432886579,20200606_005
491,83.9402775,T,5.0,38.8946533203125,7.041408281656333,20200606_005
494,84.33849749999999,T,-40.0,-0.18310546875,,20200606_005
496,84.73673749999999,T,-5.0,20.93505859375,7.161432286457292,20200606_005
499,85.13497749999999,T,-10.0,16.7999267578125,7.681536307261453,20200606_005
502,85.5332375,T,20.0,55.0537109375,5.90118023604721,20200606_005
504,85.93143749999999,T,40.0,52.2613525390625,5.481096219243849,20200606_005
508,86.32967749999999,T,0.0,39.5965576171875,7.761552310462093,20200606_005
510,87.1261375,T,30.0,46.2799072265625,5.84116823364673,20200606_005
517,88.91819749999999,T,-20.0,2.0751953125,10.102020404080816,20200606_005
520,89.31643749999999,T,5.0,46.844482421875,6.941388277655532,20200606_005
523,89.7146775,T,-40.0,0.06103515625,,20200606_005
525,90.1129175,T,-5.0,21.7742919921875,7.241448289657932,20200606_005
528,90.51113749999999,T,-10.0,16.1590576171875,7.641528305661134,20200606_005
531,90.90937749999999,T,20.0,44.9066162109375,5.98119623924785,20200606_005
533,91.30761749999999,T,40.0,50.4913330078125,5.46109221844369,20200606_005
535,92.5023375,T,30.0,54.9774169921875,5.62112422484497,20200606_005
544,93.8961375,T,10.0,46.600341796875,6.581316263252652,20200606_005
547,94.29435749999999,T,-20.0,1.6021728515625,8.401680336067214,20200606_005
549,94.69259749999999,T,5.0,36.956787109375,6.961392278455692,20200606_005
551,95.8873175,T,-10.0,16.66259765625,7.761552310462093,20200606_005
555,96.28553749999999,T,20.0,53.802490234375,5.88117623524705,20200606_005
558,96.68377749999999,T,40.0,52.734375,5.481096219243849,20200606_005
561,97.48023749999999,T,-30.0,0.54931640625,,20200606_005
565,97.87847749999999,T,30.0,50.811767578125,5.52110422084417,20200606_005
575,99.27227749999999,T,10.0,47.66845703125,6.501300260052011,20200606_005
578,99.6705375,T,-20.0,1.922607421875,8.381676335267056,20200606_005
581,100.0687375,T,5.0,46.630859375,6.9813962792558515,20200606_005
181,27.2865725,T,40.0,48.5382080078125,4.252126063031516,20200607_005
183,27.827402499999998,T,10.0,14.984130859375,4.552276138069034,20200607_005
185,28.309252499999996,T,-40.0,-0.0762939453125,,20200607_005
187,28.476002499999996,T,-30.0,4.33349609375,7.1035517758879445,20200607_005
189,28.5619125,T,20.0,38.51318359375,4.752376188094047,20200607_005
191,28.639962499999996,T,-5.0,10.5743408203125,5.302651325662832,20200607_005
193,28.7318525,T,30.0,41.9464111328125,4.352176088044022,20200607_005
195,28.834262499999998,T,0.0,11.6424560546875,5.102551275637819,20200607_005
197,28.975872499999998,T,-10.0,10.80322265625,5.552776388194097,20200607_005
199,29.1794825,T,5.0,11.932373046875,4.752376188094047,20200607_005
201,29.591492499999998,T,-20.0,8.331298828125,7.053526763381691,20200607_005
209,31.285592499999996,T,40.0,50.7659912109375,4.202101050525263,20200607_005
211,31.7368225,T,10.0,23.0712890625,5.102551275637819,20200607_005
213,32.2381725,T,-40.0,-0.18310546875,,20200607_005
215,32.6881625,T,-30.0,7.110595703125,8.904452226113058,20200607_005
217,33.1684725,T,20.0,32.1502685546875,4.502251125562782,20200607_005
219,33.6033225,T,-5.0,9.124755859375,4.302151075537769,20200607_005
221,34.0961125,T,30.0,39.8712158203125,4.452226113056529,20200607_005
223,34.5312625,T,0.0,10.1318359375,3.9519759879939973,20200607_005
225,34.9389925,T,-10.0,11.04736328125,5.5027513756878434,20200607_005
227,35.3639825,T,5.0,16.9830322265625,5.002501250625313,20200607_005
229,35.7908925,T,-20.0,7.9803466796875,6.603301650825413,20200607_005
237,37.4179525,T,40.0,52.1697998046875,4.15207603801901,20200607_005
239,37.8701625,T,10.0,17.6544189453125,5.002501250625313,20200607_005
241,38.3291725,T,-40.0,-0.1983642578125,,20200607_005
243,38.687262499999996,T,-30.0,6.16455078125,9.004502251125563,20200607_005
245,39.0497525,T,20.0,33.9202880859375,4.502251125562782,20200607_005
247,39.4698625,T,-5.0,8.453369140625,5.002501250625313,20200607_005
249,39.9280725,T,30.0,36.07177734375,4.302151075537769,20200607_005
251,40.3788625,T,-0.0,11.7340087890625,4.702351175587794,20200607_005
253,40.741652499999994,T,-10.0,8.331298828125,5.252626313156578,20200607_005
255,41.1421625,T,5.0,13.24462890625,4.752376188094047,20200607_005
257,41.5031525,T,-20.0,8.1329345703125,6.55327663831916,20200607_005
265,43.1178125,T,40.0,49.774169921875,4.252126063031516,20200607_005
267,43.460962499999994,T,10.0,18.280029296875,4.95247623811906,20200607_005
269,43.836592499999995,T,-40.0,-0.30517578125,,20200607_005
271,44.05106249999999,T,-30.0,6.40869140625,8.95447723861931,20200607_005
273,44.1702125,T,20.0,41.9769287109375,4.752376188094047,20200607_005
275,44.277562499999995,T,-5.0,9.09423828125,5.2026013006503256,20200607_005
277,44.396992499999996,T,30.0,45.2117919921875,4.502251125562782,20200607_005
279,44.51992249999999,T,0.0,12.3291015625,4.852426213106553,20200607_005
281,44.7353525,T,-10.0,9.8419189453125,5.5027513756878434,20200607_005
283,45.096662499999994,T,5.0,11.53564453125,4.452226113056529,20200607_005
285,45.5365725,T,-20.0,8.0413818359375,6.753376688344173,20200607_005
293,47.319672499999996,T,40.0,44.00634765625,4.252126063031516,20200607_005
295,47.7553025,T,10.0,11.962890625,4.4022011005502755,20200607_005
297,48.158812499999996,T,-40.0,-0.0152587890625,,20200607_005
299,48.340022499999996,T,-30.0,4.4097900390625,8.604302151075538,20200607_005
301,48.45883249999999,T,20.0,42.17529296875,4.852426213106553,20200607_005
303,48.5772025,T,-5.0,9.1094970703125,4.552276138069034,20200607_005
305,48.72723249999999,T,30.0,47.1038818359375,4.4022011005502755,20200607_005
307,48.97150249999999,T,0.0,11.3067626953125,5.002501250625313,20200607_005
309,49.395912499999994,T,-10.0,7.7056884765625,5.302651325662832,20200607_005
311,49.764062499999994,T,5.0,21.026611328125,5.3526763381690845,20200607_005
313,50.2441725,T,-20.0,7.2174072265625,6.653326663331666,20200607_005
321,52.1118525,T,40.0,47.4700927734375,4.252126063031516,20200607_005
540,92.01045249999999,T,40.0,51.33056640625,4.252126063031516,20200607_005
542,92.4622625,T,10.0,34.9578857421875,4.902451225612807,20200607_005
544,92.91251249999999,T,-40.0,-0.3509521484375,,20200607_005
546,93.2821625,T,-30.0,5.0506591796875,6.953476738369186,20200607_005
548,93.65945249999999,T,20.0,49.1485595703125,4.602301150575288,20200607_005
550,94.04368249999999,T,-5.0,23.6663818359375,6.053026513256628,20200607_005
552,94.45245249999999,T,30.0,47.5006103515625,4.452226113056529,20200607_005
554,94.9708625,T,0.0,28.8848876953125,5.652826413206604,20200607_005
556,95.38225249999999,T,-10.0,8.97216796875,4.8024012006003005,20200607_005
558,95.7896825,T,5.0,26.3671875,5.152576288144073,20200607_005
560,96.1619525,T,-20.0,6.9427490234375,6.603301650825413,20200607_005
568,97.90135249999999,T,40.0,47.637939453125,4.352176088044022,20200607_005
570,98.31736249999999,T,10.0,41.961669921875,5.3526763381690845,20200607_005
572,98.75221249999998,T,-40.0,-0.2288818359375,,20200607_005
574,99.14830249999999,T,-30.0,4.4097900390625,6.803401700850426,20200607_005
576,99.58661249999999,T,20.0,44.189453125,4.502251125562782,20200607_005
578,99.9981225,T,-5.0,17.4560546875,5.952976488244123,20200607_005
580,100.36715249999999,T,30.0,49.957275390625,4.4022011005502755,20200607_005
582,100.76502249999999,T,0.0,17.1966552734375,5.5027513756878434,20200607_005
584,101.17741249999999,T,-10.0,20.20263671875,7.253626813406704,20200607_005
586,101.5816625,T,5.0,26.06201171875,5.152576288144073,20200607_005
588,101.9769925,T,-20.0,8.0108642578125,6.55327663831916,20200607_005
596,103.70593249999999,T,40.0,51.8646240234375,4.352176088044022,20200607_005
